ngram,total_count,up_count,down_count,polarity_score,polarity
높/VA;수요/NNG;증가/NNG,17,5,9,0.5555555555555556,Dovish
영업이익/NNG;성장/NNG,19,5,10,0.5,Dovish
위협/NNG;줄/VV,17,5,8,0.625,Dovish
금리/NNG;상승/NNG;멈추/VV,28,9,15,0.6,Dovish
채권시장/NNG;국고채/NNG;금리/NNG;오르/VV,18,3,7,0.42857142857142855,Dovish
短/NNG,55,13,27,0.48148148148148145,Dovish
경제관측조사/NNG,42,9,22,0.4090909090909091,Dovish
동백/NNG,28,5,19,0.2631578947368421,Dovish
염증/NNG,49,15,26,0.5769230769230769,Dovish
성장/NNG;꺾/VV,59,20,30,0.6666666666666666,Dovish
예상/NNG;작/VA;않/VX,16,3,7,0.42857142857142855,Dovish
고용시장/NNG;호전/NNG,21,5,11,0.45454545454545453,Dovish
판매/NNG;그치/VV,27,9,12,0.75,Dovish
銅/NNG,24,9,14,0.6428571428571429,Dovish
미즈/NNG,92,27,45,0.6,Dovish
하락/NNG;환율/NNG;하락/NNG,17,6,8,0.75,Dovish
마수/NNG,15,5,8,0.625,Dovish
msci/NNG;지수/NNG;하락/NNG,34,7,24,0.2916666666666667,Dovish
채권/NNG;최대/NNG,29,7,13,0.5384615384615384,Dovish
기초자산/NNG;하락/NNG,17,5,9,0.5555555555555556,Dovish
수요/NNG;넘/VV,65,15,37,0.40540540540540543,Dovish
기대/NNG;인플레이션/NNG;하락/NNG,118,37,50,0.74,Dovish
런던증권거래소/NNG,229,84,115,0.7304347826086957,Dovish
대출/NNG;수요/NNG;둔화/NNG,21,8,11,0.7272727272727273,Dovish
이자/NNG;줄/VV,81,15,54,0.2777777777777778,Dovish
환경/NNG;우려/NNG,28,8,13,0.6153846153846154,Dovish
장력/NNG,29,10,17,0.5882352941176471,Dovish
원유/NNG;재고/NNG;급증/NNG,38,6,12,0.5,Dovish
공포/NNG;벗어나/VV,44,12,27,0.4444444444444444,Dovish
둘러싸인/VV,39,10,20,0.5,Dovish
금리/NNG;내리/VV;않/VX,236,67,119,0.5630252100840336,Dovish
유통센터/NNG,45,13,19,0.6842105263157895,Dovish
차익매물/NNG;부담/NNG,21,6,13,0.46153846153846156,Dovish
스루/NNG,15,2,12,0.16666666666666666,Dovish
통신위성/NNG,19,0,18,0.0,Dovish
들여올/VV,40,11,24,0.4583333333333333,Dovish
뿌듯/NNG,29,8,14,0.5714285714285714,Dovish
후퇴국면/NNG,234,82,132,0.6212121212121212,Dovish
돈/NNG;풀/VV;경기/NNG;부양/NNG,40,10,16,0.625,Dovish
막대/NNG;돈/NNG;풀/VV,19,5,11,0.45454545454545453,Dovish
긴축/NNG;서둘/VV;않/VX,15,5,8,0.625,Dovish
삐걱대/VV,32,7,16,0.4375,Dovish
수입/NNG;많/VA,50,16,21,0.7619047619047619,Dovish
금리/NNG;오르/VV;되돌/VV,15,4,9,0.4444444444444444,Dovish
해봐야/XSV,24,6,8,0.75,Dovish
내외/NNG;흑자/NNG,24,8,13,0.6153846153846154,Dovish
하단/NNG;경계/NNG,33,7,22,0.3181818181818182,Dovish
본행/NNG,16,6,9,0.6666666666666666,Dovish
총공세/NNG,39,13,23,0.5652173913043478,Dovish
손사래/NNG,35,10,19,0.5263157894736842,Dovish
지식인/NNG,18,3,12,0.25,Dovish
최대/NNG;무역/NNG;적자/NNG,16,3,11,0.2727272727272727,Dovish
원리금/NNG;상환/NNG;부담/NNG;크/VV,40,11,20,0.55,Dovish
주택담보대출/NNG;상승/NNG,16,5,7,0.7142857142857143,Dovish
통화/NNG;축소/NNG,21,4,10,0.4,Dovish
금리/NNG;오르/VV;가능성/NNG;없/VA,17,3,10,0.3,Dovish
금리/NNG;장기/NNG;상승/NNG,19,4,11,0.36363636363636365,Dovish
우려/NNG;공포/NNG,21,4,11,0.36363636363636365,Dovish
성장/NNG;전망/NNG;어둡/VA,18,4,8,0.5,Dovish
실업률/NNG;소폭/MAG;상승/NNG,36,12,18,0.6666666666666666,Dovish
기업/NNG;임금/NNG;인상/NNG,51,15,23,0.6521739130434783,Dovish
고용시장/NNG;좋/VA,23,5,10,0.5,Dovish
국제/NNG;유가/NNG;하락/NNG;금리/NNG;인상/NNG,25,5,15,0.3333333333333333,Dovish
만료일/NNG,31,7,19,0.3684210526315789,Dovish
은행/NNG;경기/NNG;침체/NNG,18,4,13,0.3076923076923077,Dovish
실적발표/NNG;우려/NNG,23,6,12,0.5,Dovish
국제/NNG;가격/NNG;상승/NNG,18,6,9,0.6666666666666666,Dovish
기대/NNG;위축/NNG,23,6,10,0.6,Dovish
봄기운/NNG,63,18,36,0.5,Dovish
기간시설/NNG,24,8,15,0.5333333333333333,Dovish
강연료/NNG,15,3,8,0.375,Dovish
국고채/NNG;입찰/NNG;부진/NNG,70,21,35,0.6,Dovish
낙찰/NNG;금리/NNG;상승/NNG,41,13,21,0.6190476190476191,Dovish
매각조건/NNG,20,6,13,0.46153846153846156,Dovish
선진국/NNG;경기/NNG;침체/NNG,57,18,36,0.5,Dovish
위험/NNG;점차/MAG;크/VV,26,7,10,0.7,Dovish
라이더/NNG,33,9,12,0.75,Dovish
금리/NNG;인상/NNG;전망/NNG;상향/NNG,22,5,13,0.38461538461538464,Dovish
비농업/NNG;신규/NNG;고용자수/NNG;증가/NNG,21,2,11,0.18181818181818182,Dovish
망했/VV,16,3,13,0.23076923076923078,Dovish
합병증/NNG,31,9,17,0.5294117647058824,Dovish
단백질/NNG,74,24,42,0.5714285714285714,Dovish
겹쳐진/VV,21,8,11,0.7272727272727273,Dovish
삼각형/NNG,19,5,9,0.5555555555555556,Dovish
경제/NNG;지표/NNG;많/VA,18,3,12,0.25,Dovish
뒷면/NNG,24,4,17,0.23529411764705882,Dovish
주사위/NNG,19,6,9,0.6666666666666666,Dovish
알려짐/VV,99,35,48,0.7291666666666666,Dovish
fed/NNG;언제/MAG;금리/NNG;인상/NNG,45,8,25,0.32,Dovish
치우칠/VV,24,7,10,0.7,Dovish
불안/NNG;우려/NNG;크/VV,33,9,19,0.47368421052631576,Dovish
금리/NNG;인상/NNG;전망/NNG;증가/NNG,15,1,14,0.07142857142857142,Dovish
지방간/NNG,27,5,12,0.4166666666666667,Dovish
수출/NNG;저조/NNG,17,6,8,0.75,Dovish
금리/NNG;인상/NNG;전망/NNG;낮/VV,24,3,10,0.3,Dovish
수출/NNG;주가/NNG;상승/NNG,20,4,12,0.3333333333333333,Dovish
포스터/NNG,32,6,17,0.35294117647058826,Dovish
액세스/NNG,29,6,19,0.3157894736842105,Dovish
수치인/NNG,90,27,38,0.7105263157894737,Dovish
일용/NNG,93,24,50,0.48,Dovish
일거리/NNG,19,7,10,0.7,Dovish
제조업/NNG;고용/NNG;감소/NNG,23,8,11,0.7272727272727273,Dovish
구조적/VAX;적자/NNG,18,6,8,0.75,Dovish
태극/NNG,83,29,41,0.7073170731707317,Dovish
수입/NNG;물가/NNG;내리/VV,19,2,9,0.2222222222222222,Dovish
부동산/NNG;대출/NNG;억제/NNG,16,4,8,0.5,Dovish
상하단/NNG;제한/NNG,15,2,8,0.25,Dovish
회사채/NNG;수익률/NNG;높/VA,27,4,18,0.2222222222222222,Dovish
티보/NNG,48,12,24,0.5,Dovish
지표물/NNG;오르/VV,62,21,33,0.6363636363636364,Dovish
기대/NNG;양호/NNG,30,7,15,0.4666666666666667,Dovish
봉상/NNG,17,4,10,0.4,Dovish
기대/NNG;우위/NNG,16,3,7,0.42857142857142855,Dovish
환산액/NNG,69,17,38,0.4473684210526316,Dovish
초록/NNG,30,7,17,0.4117647058823529,Dovish
도농/NNG,69,19,33,0.5757575757575758,Dovish
기껏/MAG,19,6,10,0.6,Dovish
투자/NNG;보류/NNG,31,7,15,0.4666666666666667,Dovish
주증/NNG,42,13,20,0.65,Dovish
디오스/NNG,19,4,11,0.36363636363636365,Dovish
자금/NNG;급증/NNG,18,6,8,0.75,Dovish
되돌아올/VV,52,14,24,0.5833333333333334,Dovish
일어난다고/VV,22,5,10,0.5,Dovish
드롭/NNG,15,3,9,0.3333333333333333,Dovish
금리/NNG;인상/NNG;우려/NNG;완화/NNG;상승/NNG,24,5,11,0.45454545454545453,Dovish
진시/NNG,31,4,19,0.21052631578947367,Dovish
패럴림픽/NNG,16,5,7,0.7142857142857143,Dovish
총집결/NNG,27,6,14,0.42857142857142855,Dovish
결행/NNG,18,6,9,0.6666666666666666,Dovish
부도날/VV,24,5,14,0.35714285714285715,Dovish
키워왔/VV,56,18,28,0.6428571428571429,Dovish
길/VA;지지/NNG;않/VX,24,6,11,0.5454545454545454,Dovish
주택금융신용보증기금/NNG,85,33,47,0.7021276595744681,Dovish
분양면적/NNG,54,11,28,0.39285714285714285,Dovish
롱포지션/NNG;잡/VV,39,11,18,0.6111111111111112,Dovish
손실/NNG;축소/NNG,24,7,10,0.7,Dovish
페드워처/NNG,45,12,22,0.5454545454545454,Dovish
입찰강도/NNG,15,4,7,0.5714285714285714,Dovish
롱재료/NNG,119,37,49,0.7551020408163265,Dovish
년/NNG,41,13,20,0.65,Dovish
수입/NNG;상승/NNG,15,4,8,0.5,Dovish
유로존/NNG;회복/NNG,69,22,30,0.7333333333333333,Dovish
부진/NNG;떨어/VV,20,6,8,0.75,Dovish
소회/NNG,112,31,54,0.5740740740740741,Dovish
힘썼/VV,29,8,16,0.5,Dovish
고장난/VV,22,8,14,0.5714285714285714,Dovish
못하/VA,62,21,29,0.7241379310344828,Dovish
진다/VV,25,4,13,0.3076923076923077,Dovish
국채선물/NNG;혼조/NNG,41,8,21,0.38095238095238093,Dovish
언제/MAG;금리/NNG;인상/NNG,67,15,33,0.45454545454545453,Dovish
하락/NNG;막/VV;못하/VX,41,14,19,0.7368421052631579,Dovish
모기지자산/NNG,29,8,18,0.4444444444444444,Dovish
쿼트/NNG,19,4,8,0.5,Dovish
매각차익/NNG,138,48,67,0.7164179104477612,Dovish
자산/NNG;건전성/NNG;안정/NNG,17,5,7,0.7142857142857143,Dovish
알력/NNG,23,9,12,0.75,Dovish
천막/MAG,23,5,13,0.38461538461538464,Dovish
도비/NNG,225,66,89,0.7415730337078652,Dovish
국채/NNG;수익률/NNG;내림/NNG,16,4,8,0.5,Dovish
직계존속/NNG,20,6,11,0.5454545454545454,Dovish
한지/VV,15,5,9,0.5555555555555556,Dovish
조건부승인/NNG,28,10,14,0.7142857142857143,Dovish
대출포트폴리오/NNG,67,25,33,0.7575757575757576,Dovish
대유/NNG,68,22,36,0.6111111111111112,Dovish
옮겨져/VV,21,5,8,0.625,Dovish
이동도/NNG,39,14,20,0.7,Dovish
정읍/NNG,49,15,25,0.6,Dovish
통영/NNG,124,40,60,0.6666666666666666,Dovish
줄줄/MAG,91,27,43,0.627906976744186,Dovish
매파/NNG;아니/VCN,40,12,24,0.5,Dovish
물가/NNG;안정/NNG;목표/NNG;하단/NNG,29,9,13,0.6923076923076923,Dovish
분여/NNG,35,9,16,0.5625,Dovish
트여/VV,25,7,12,0.5833333333333334,Dovish
지표/NNG;하향/NNG,32,9,15,0.6,Dovish
소트/NNG,23,6,12,0.5,Dovish
틈탄/VV,37,13,17,0.7647058823529411,Dovish
하이브리드채/NNG,428,145,224,0.6473214285714286,Dovish
묘책/NNG,66,16,37,0.43243243243243246,Dovish
중복규제/NNG,33,10,16,0.625,Dovish
브릭스펀드/NNG,102,34,60,0.5666666666666667,Dovish
버텨낼/VV,43,11,24,0.4583333333333333,Dovish
뇌사/NNG,22,3,14,0.21428571428571427,Dovish
私/NNG,27,8,16,0.5,Dovish
明/NNG,132,46,70,0.6571428571428571,Dovish
진솔/NNG,24,5,13,0.38461538461538464,Dovish
실적/NNG;정체/NNG,17,3,11,0.2727272727272727,Dovish
경제/NNG;지표/NNG;강하/VA,34,8,13,0.6153846153846154,Dovish
연금액/NNG,183,60,82,0.7317073170731707,Dovish
지급률/NNG,116,33,48,0.6875,Dovish
건설/NNG;오르/VV,20,6,11,0.5454545454545454,Dovish
께/NNG,18,5,9,0.5555555555555556,Dovish
묘목/NNG,17,3,10,0.3,Dovish
방문판매법/NNG,32,7,14,0.5,Dovish
마스크/NNG,57,12,28,0.42857142857142855,Dovish
내수/NNG;안정/NNG,18,4,11,0.36363636363636365,Dovish
가동률/NNG;낮/VA,16,5,9,0.5555555555555556,Dovish
주택담보대출/NNG;금리/NNG;하락/NNG,107,26,60,0.43333333333333335,Dovish
레일/NNG,38,13,22,0.5909090909090909,Dovish
잉/MAG,17,5,12,0.4166666666666667,Dovish
용설/NNG,27,5,12,0.4166666666666667,Dovish
춘래/NNG,19,7,11,0.6363636363636364,Dovish
사춘/NNG,19,7,11,0.6363636363636364,Dovish
추락/NNG;우려/NNG,17,2,10,0.2,Dovish
초인/NNG,20,4,13,0.3076923076923077,Dovish
구조/NNG;안정/NNG,23,7,12,0.5833333333333334,Dovish
목표물/NNG,176,43,77,0.5584415584415584,Dovish
시위자/NNG,27,9,13,0.6923076923076923,Dovish
형벌/NNG,26,6,12,0.5,Dovish
출정식/NNG,34,12,17,0.7058823529411765,Dovish
범죄자/NNG,67,21,29,0.7241379310344828,Dovish
서부텍사스산원유/NNG;가격/NNG;낮/VA,37,9,19,0.47368421052631576,Dovish
해외/NNG;경기/NNG;둔화/NNG,24,7,11,0.6363636363636364,Dovish
축구장/NNG,52,12,24,0.5,Dovish
가격/NNG;오르/VV;내리/VV,15,3,7,0.42857142857142855,Dovish
하락/NNG;가격/NNG;하락/NNG,18,5,11,0.45454545454545453,Dovish
하락/NNG;최악/NNG,18,4,10,0.4,Dovish
세테크/NNG,83,27,37,0.7297297297297297,Dovish
귀도/NNG,22,6,8,0.75,Dovish
사노피/NNG,54,16,34,0.47058823529411764,Dovish
묻힐/VV,17,4,7,0.5714285714285714,Dovish
이행보증/NNG,20,6,10,0.6,Dovish
손보기/NNG,16,5,8,0.625,Dovish
지속가능발전/NNG,25,6,13,0.46153846153846156,Dovish
불확실성/NNG;혼조/NNG,24,6,12,0.5,Dovish
유가/NNG;소폭/MAG;하락/NNG,19,6,12,0.5,Dovish
정정불안/NNG;우려/NNG,19,7,10,0.7,Dovish
가로막혀/VV,39,11,16,0.6875,Dovish
예정가/NNG,27,9,13,0.6923076923076923,Dovish
순이자이익/NNG;증가/NNG,28,7,14,0.5,Dovish
수익/NNG;약화/NNG,23,6,10,0.6,Dovish
골대/NNG,15,0,11,0.0,Dovish
분양보증/NNG,78,26,36,0.7222222222222222,Dovish
메가뱅크/NNG,198,64,98,0.6530612244897959,Dovish
매출/NNG;타격/NNG,26,7,14,0.5,Dovish
발파/NNG,22,3,19,0.15789473684210525,Dovish
지역상/NNG,27,7,16,0.4375,Dovish
탄탄/NNG;경제/NNG;성장/NNG,31,12,17,0.7058823529411765,Dovish
고점/NNG;제한/NNG,16,6,8,0.75,Dovish
인/VV,21,6,11,0.5454545454545454,Dovish
혼조/NNG;상승/NNG,27,8,12,0.6666666666666666,Dovish
최저/NNG;인하/NNG,199,57,94,0.6063829787234043,Dovish
맞바꿀/VV,146,39,68,0.5735294117647058,Dovish
crs/NNG;금리/NNG;급등/NNG,20,7,10,0.7,Dovish
소득금액증명원/NNG,74,16,46,0.34782608695652173,Dovish
고정/NNG;투자/NNG;증가/NNG,17,5,9,0.5555555555555556,Dovish
성장/NNG;하향/NNG;위험/NNG,41,13,26,0.5,Dovish
절대수익추구형/NNG,196,56,93,0.6021505376344086,Dovish
달리/MAG;fed/NNG;금리/NNG;인상/NNG,33,7,19,0.3684210526315789,Dovish
오른팔/NNG,27,4,15,0.26666666666666666,Dovish
소득/NNG;많/VA,60,18,28,0.6428571428571429,Dovish
gdp/NNG;갭/NNG;당분간/MAG;마이너스/NNG,17,0,15,0.0,Dovish
임의적립금/NNG,18,4,13,0.3076923076923077,Dovish
법정적립금/NNG,35,8,23,0.34782608695652173,Dovish
수익/NNG;급감/NNG,47,15,25,0.6,Dovish
양반/NNG,16,3,7,0.42857142857142855,Dovish
관리사/NNG,54,16,23,0.6956521739130435,Dovish
위변/NNG,21,3,11,0.2727272727272727,Dovish
드리운/VV,105,29,53,0.5471698113207547,Dovish
원화환산액/NNG,18,3,12,0.25,Dovish
이자/NNG;수입/NNG;감소/NNG,29,7,18,0.3888888888888889,Dovish
놓/NNG,18,4,10,0.4,Dovish
方/NNG,16,3,5,0.6,Dovish
흔들린다면/VV,26,5,18,0.2777777777777778,Dovish
흔들려/VV,65,19,35,0.5428571428571428,Dovish
이임사/NNG,20,2,10,0.2,Dovish
화/XSV,27,9,15,0.6,Dovish
경제/NNG;실패/NNG,17,6,9,0.6666666666666666,Dovish
많/VA;변동성/NNG;확대/NNG,15,4,8,0.5,Dovish
미국발/NNG;금리/NNG;인상/NNG,171,49,78,0.6282051282051282,Dovish
옮겨온/VV,20,4,12,0.3333333333333333,Dovish
미/NNG;국채/NNG;수익률/NNG;높/VA,21,2,9,0.2222222222222222,Dovish
물가/NNG;상승률/NNG;플러스/NNG,23,4,15,0.26666666666666666,Dovish
건설/NNG;회복/NNG,19,5,8,0.625,Dovish
시중/NNG;돈/NNG;넘/VV,24,9,14,0.6428571428571429,Dovish
사이토/NNG,55,16,27,0.5925925925925926,Dovish
이익비중/NNG,51,14,21,0.6666666666666666,Dovish
비워둔/VV,15,3,8,0.375,Dovish
채권/NNG;거래/NNG;늘/VV,15,6,9,0.6666666666666666,Dovish
공정률/NNG,61,14,34,0.4117647058823529,Dovish
가격/NNG;유가/NNG;급등/NNG,16,3,11,0.2727272727272727,Dovish
불안/NNG;과도/NNG,36,14,19,0.7368421052631579,Dovish
신흥시장/NNG;회복/NNG,20,4,12,0.3333333333333333,Dovish
숙여/VV,23,4,16,0.25,Dovish
내림/NNG;확대/NNG,27,8,14,0.5714285714285714,Dovish
파산법원/NNG,30,9,16,0.5625,Dovish
겨누/VV,16,2,9,0.2222222222222222,Dovish
춘투/NNG,20,4,7,0.5714285714285714,Dovish
급신장/NNG,19,6,11,0.5454545454545454,Dovish
부활절/NNG,200,59,112,0.5267857142857143,Dovish
부으/VV,22,5,14,0.35714285714285715,Dovish
불확실성/NNG;상승/NNG,53,16,25,0.64,Dovish
상대매매/NNG,24,6,15,0.4,Dovish
통화/NNG;하락/NNG;막/VV,31,9,14,0.6428571428571429,Dovish
금반지/NNG,51,13,27,0.48148148148148145,Dovish
계구/NNG,17,3,12,0.25,Dovish
최대/NNG;높/VV,16,4,8,0.5,Dovish
판매/NNG;실적/NNG;감소/NNG,17,4,11,0.36363636363636365,Dovish
어렵/VA;불확실성/NNG,51,19,27,0.7037037037037037,Dovish
강성/NNG;매파/NNG,39,4,23,0.17391304347826086,Dovish
금리/NNG;인상/NNG;기대/NNG;줄/VV,32,7,13,0.5384615384615384,Dovish
하자/NNG,46,14,25,0.56,Dovish
안정/NNG;성공/NNG,30,5,18,0.2777777777777778,Dovish
통화정책/NNG;불확실성/NNG;높/VA,22,8,11,0.7272727272727273,Dovish
터보/NNG,44,15,22,0.6818181818181818,Dovish
대출/NNG;한도/NNG;줄/VV,91,33,50,0.66,Dovish
원화/NNG;통화/NNG;강세/NNG,18,5,8,0.625,Dovish
부조화/NNG,35,11,16,0.6875,Dovish
생긴다며/VV,53,14,25,0.56,Dovish
하락/NNG;작/VA,90,33,44,0.75,Dovish
금리/NNG;부담/NNG;완화/NNG,84,25,47,0.5319148936170213,Dovish
좋/VA;금리/NNG;오르/VV,24,9,12,0.75,Dovish
사뿐/MAG,18,6,8,0.75,Dovish
선후배/NNG,44,12,24,0.5,Dovish
침체/NNG;늪/NNG;빠지/VV,67,18,33,0.5454545454545454,Dovish
경제/NNG;마이너스성장/NNG,110,37,58,0.6379310344827587,Dovish
입해/NNG,16,5,8,0.625,Dovish
화색/NNG,48,16,24,0.6666666666666666,Dovish
재정비촉진지구/NNG,24,7,13,0.5384615384615384,Dovish
섹터펀드/NNG,110,39,61,0.639344262295082,Dovish
경제/NNG;훈풍/NNG,17,4,10,0.4,Dovish
순이익/NNG;성장/NNG,19,3,10,0.3,Dovish
풍조/NNG,32,9,14,0.6428571428571429,Dovish
귀향/NNG,59,16,26,0.6153846153846154,Dovish
꽃샘추위/NNG,42,10,22,0.45454545454545453,Dovish
계약자배당/NNG,19,2,11,0.18181818181818182,Dovish
수요/NNG;실망/NNG,22,7,10,0.7,Dovish
들으면/VV,31,9,13,0.6923076923076923,Dovish
농업법인/NNG,31,6,19,0.3157894736842105,Dovish
단선/NNG,37,12,21,0.5714285714285714,Dovish
터놓/VV,20,5,9,0.5555555555555556,Dovish
굴착기/NNG,33,9,13,0.6923076923076923,Dovish
배심/NNG,27,2,18,0.1111111111111111,Dovish
복용/NNG,58,21,28,0.75,Dovish
제조업/NNG;성장/NNG;둔화/NNG,19,6,8,0.75,Dovish
수출/NNG;경쟁력/NNG;우려/NNG,16,3,7,0.42857142857142855,Dovish
주택/NNG;거래/NNG;감소/NNG,59,16,25,0.64,Dovish
안정/NNG;위험/NNG,28,7,14,0.5,Dovish
하락/NNG;웃돌/VV,18,5,9,0.5555555555555556,Dovish
뷔/NNG,63,15,25,0.6,Dovish
향해서/VV,55,13,21,0.6190476190476191,Dovish
중간치/VV,19,5,8,0.625,Dovish
유동성/NNG;과도/NNG,39,13,17,0.7647058823529411,Dovish
높/VA;가격/NNG;상승/NNG,38,12,21,0.5714285714285714,Dovish
래퍼/NNG,32,8,22,0.36363636363636365,Dovish
락관/NNG,17,4,12,0.3333333333333333,Dovish
농수/NNG,48,11,21,0.5238095238095238,Dovish
하락/NNG;돌아/VV;하락/NNG,17,4,12,0.3333333333333333,Dovish
시집/NNG,17,3,10,0.3,Dovish
경제/NNG;여건/NNG;악화/NNG,88,29,49,0.5918367346938775,Dovish
채산성/NNG;나쁘/VA,17,2,8,0.25,Dovish
카나리아/NNG,47,9,21,0.42857142857142855,Dovish
fed/NNG;이미/MAG;금리/NNG;인상/NNG,21,2,12,0.16666666666666666,Dovish
펀드붐/NNG,55,16,31,0.5161290322580645,Dovish
지탄/NNG,37,11,18,0.6111111111111112,Dovish
상승률/NNG;하회/NNG,15,3,4,0.75,Dovish
소득/NNG;부진/NNG,22,2,13,0.15384615384615385,Dovish
해외/NNG;투자/NNG;비중/NNG;늘/VV,18,6,8,0.75,Dovish
서포터/NNG,37,13,17,0.7647058823529411,Dovish
주택/NNG;거래/NNG;위축/NNG,28,10,14,0.7142857142857143,Dovish
부채/NNG;잡/VV,40,13,18,0.7222222222222222,Dovish
무역기금/NNG,90,27,47,0.574468085106383,Dovish
신랑/NNG,34,13,18,0.7222222222222222,Dovish
빨리/MAG;금리/NNG;인상/NNG,51,7,27,0.25925925925925924,Dovish
금융시장/NNG;긴축/NNG,25,7,11,0.6363636363636364,Dovish
기압/NNG,18,3,11,0.2727272727272727,Dovish
가계/NNG;부담/NNG;줄/VV,39,11,23,0.4782608695652174,Dovish
타지/NNG,20,6,10,0.6,Dovish
호조/NNG;기대/NNG;상승/NNG,16,3,7,0.42857142857142855,Dovish
논지/NNG,16,4,7,0.5714285714285714,Dovish
고용/NNG;지표/NNG;예상/NNG;호조/NNG,16,2,13,0.15384615384615385,Dovish
답신/NNG,18,6,9,0.6666666666666666,Dovish
경제/NNG;매우/MAG;어렵/VA,38,10,19,0.5263157894736842,Dovish
위축/NNG;방지/NNG,18,6,12,0.5,Dovish
적법성/NNG,41,13,21,0.6190476190476191,Dovish
따라올/VV,45,16,22,0.7272727272727273,Dovish
가로채/VV,48,14,23,0.6086956521739131,Dovish
이끈/NNG,25,7,13,0.5384615384615384,Dovish
올핸/NNG,16,6,10,0.6,Dovish
대장정/NNG,81,27,39,0.6923076923076923,Dovish
고마운/VA,35,11,18,0.6111111111111112,Dovish
노동시장/NNG;강세/NNG,18,4,7,0.5714285714285714,Dovish
지푸라기/NNG,16,4,7,0.5714285714285714,Dovish
낙타/NNG,16,3,7,0.42857142857142855,Dovish
가져온다는/VV,35,10,19,0.5263157894736842,Dovish
띈다고/VV,36,9,17,0.5294117647058824,Dovish
타도/NNG,20,5,8,0.625,Dovish
세무관/NNG,21,8,11,0.7272727272727273,Dovish
투자/NNG;최대/NNG,35,8,16,0.5,Dovish
벌기/NNG,44,8,20,0.4,Dovish
평결/NNG,41,7,20,0.35,Dovish
ecb/NNG;비둘기/NNG,165,55,79,0.6962025316455697,Dovish
준상/NNG,30,8,13,0.6153846153846154,Dovish
재대출/NNG,114,24,62,0.3870967741935484,Dovish
악화/NNG;일로/NNG;걷/VV,74,22,41,0.5365853658536586,Dovish
프라이빗뱅커/NNG,74,26,35,0.7428571428571429,Dovish
설문지/NNG,16,4,8,0.5,Dovish
경제/NNG;전망/NNG;부정적/VAX,27,9,14,0.6428571428571429,Dovish
소매/NNG;판매/NNG;지표/NNG;호조/NNG,43,6,25,0.24,Dovish
집사/NNG,78,13,52,0.25,Dovish
본색/NNG,48,16,23,0.6956521739130435,Dovish
판매원/NNG,39,11,20,0.55,Dovish
휴직자/NNG,20,2,13,0.15384615384615385,Dovish
탄현/NNG,15,4,7,0.5714285714285714,Dovish
세람/NNG,28,9,13,0.6923076923076923,Dovish
믈/NNG,21,5,9,0.5555555555555556,Dovish
리크/NNG,33,6,23,0.2608695652173913,Dovish
부동산/NNG;넘/VV,54,18,27,0.6666666666666666,Dovish
벌처펀드/NNG,17,6,8,0.75,Dovish
하단/NNG;막/VV,69,21,31,0.6774193548387096,Dovish
주주자본/NNG,49,11,38,0.2894736842105263,Dovish
등락비율/NNG,16,6,8,0.75,Dovish
부을/VV,68,21,29,0.7241379310344828,Dovish
실적/NNG;개선/NNG;기대/NNG;크/VV,23,6,12,0.5,Dovish
홀가분/NNG,20,4,15,0.26666666666666666,Dovish
잎/NNG,21,7,10,0.7,Dovish
합자/NNG,34,11,19,0.5789473684210527,Dovish
정강/NNG,35,11,16,0.6875,Dovish
지표/NNG;부진/NNG;일시적/VAX,23,4,7,0.5714285714285714,Dovish
순수출/NNG;감소/NNG,21,4,8,0.5,Dovish
경제/NNG;환경/NNG;개선/NNG,18,6,10,0.6,Dovish
감시인/NNG,72,21,28,0.75,Dovish
밀수출/NNG,19,6,11,0.5454545454545454,Dovish
미사/NNG,231,70,112,0.625,Dovish
스타급/NNG,20,5,11,0.45454545454545453,Dovish
특공대/NNG,31,11,16,0.6875,Dovish
전망/NNG;훼손/NNG,24,8,16,0.5,Dovish
앉힐/VV,20,4,9,0.4444444444444444,Dovish
생산/NNG;많/VA,24,4,14,0.2857142857142857,Dovish
일시적/VAX;악화/NNG,15,2,8,0.25,Dovish
정체/NNG;빠지/VV,29,9,17,0.5294117647058824,Dovish
순이익/NNG;시장/NNG;예상/NNG;웃돌/VV,61,11,37,0.2972972972972973,Dovish
독거/NNG,104,28,38,0.7368421052631579,Dovish
지수/NNG;충격/NNG,20,5,10,0.5,Dovish
최대/NNG;제한/NNG,31,11,16,0.6875,Dovish
바닥/NNG;없/VA,20,6,12,0.5,Dovish
우려/NNG;경계/NNG,59,18,28,0.6428571428571429,Dovish
사과문/NNG,25,8,16,0.5,Dovish
금리/NNG;전망/NNG;상향/NNG,32,7,16,0.4375,Dovish
좁힌/VV,44,13,22,0.5909090909090909,Dovish
원자재/NNG;가격/NNG;강세/NNG,65,17,29,0.5862068965517241,Dovish
금리/NNG;상한/NNG;인하/NNG,15,3,7,0.42857142857142855,Dovish
베이시스/NNG;확대/NNG,37,12,19,0.631578947368421,Dovish
무서울/VA,24,8,13,0.6153846153846154,Dovish
전고점/NNG;회복/NNG,16,5,9,0.5555555555555556,Dovish
보여준다면/VV,56,14,35,0.4,Dovish
챙겨라/VV,31,8,16,0.5,Dovish
대내균형/NNG,19,7,11,0.6363636363636364,Dovish
미쳐서/VV,20,7,10,0.7,Dovish
달러엔/NNG;환율/NNG;최저/NNG,20,4,9,0.4444444444444444,Dovish
