ngram,total_count,up_count,down_count,polarity_score,polarity
가정/NNG,4595,2231,1547,1.4421460892049127,Hawkish
잔액/NNG,11295,5605,3684,1.521444082519001,Hawkish
규모의경제/NNG,176,80,58,1.3793103448275863,Hawkish
주주/NNG,2590,1282,908,1.4118942731277533,Hawkish
둔다는/VV,43,24,13,1.8461538461538463,Hawkish
수익성/NNG;떨어/VV,166,75,56,1.3392857142857142,Hawkish
임계/NNG,249,114,83,1.3734939759036144,Hawkish
유가/NNG;금리/NNG;인상/NNG,26,15,8,1.875,Hawkish
하락/NNG;제한/NNG,1065,482,349,1.3810888252148996,Hawkish
종가/NNG,18059,9052,5769,1.5690760963771884,Hawkish
리얼/NNG,578,283,194,1.458762886597938,Hawkish
패니매/NNG,496,305,139,2.194244604316547,Hawkish
인플레이션/NNG;우려/NNG;크/VV,144,70,48,1.4583333333333333,Hawkish
기업/NNG;실적/NNG;향상/NNG,22,14,5,2.8,Hawkish
예상/NNG;약세/NNG,27,14,10,1.4,Hawkish
연방/NNG,2104,1009,726,1.3898071625344353,Hawkish
권역/NNG,768,416,229,1.8165938864628821,Hawkish
선출/NNG,925,420,315,1.3333333333333333,Hawkish
교대/NNG,111,58,30,1.9333333333333333,Hawkish
그룹/NNG,12090,5553,4210,1.3190023752969122,Hawkish
간격/NNG,326,162,105,1.542857142857143,Hawkish
채/MAG,2930,1791,755,2.3721854304635763,Hawkish
존재/NNG,4650,2369,1534,1.544328552803129,Hawkish
명기/NNG,154,99,42,2.357142857142857,Hawkish
난/NNG,236,126,84,1.5,Hawkish
케/XSV,869,424,298,1.4228187919463087,Hawkish
로저/NNG,57,31,17,1.8235294117647058,Hawkish
그램/NNG,67,35,21,1.6666666666666667,Hawkish
수쿠크/NNG,350,259,49,5.285714285714286,Hawkish
황금기/NNG,43,21,15,1.4,Hawkish
오일머니/NNG,291,132,90,1.4666666666666666,Hawkish
선진국/NNG,15564,7401,5344,1.3849176646706587,Hawkish
프라이빗뱅킹/NNG,160,77,56,1.375,Hawkish
오일/NNG,695,321,231,1.3896103896103895,Hawkish
기금/NNG,7171,3957,2158,1.8336422613531047,Hawkish
이슬람/NNG,140,68,38,1.7894736842105263,Hawkish
보유자산/NNG,1559,712,522,1.3639846743295019,Hawkish
이슬람금융/NNG,160,115,21,5.476190476190476,Hawkish
스/VV,550,273,182,1.5,Hawkish
샤리아/NNG,87,80,4,20.0,Hawkish
법/NNG,10530,5156,3659,1.4091281770975677,Hawkish
금하/VV,19,11,5,2.2,Hawkish
티/NNG,1761,984,531,1.8531073446327684,Hawkish
국제/NNG;유가/NNG;고공행진/NNG,117,62,45,1.3777777777777778,Hawkish
생산/NNG;최대/NNG,17,10,3,3.3333333333333335,Hawkish
행한/VV,197,103,66,1.5606060606060606,Hawkish
시사점/NNG,993,466,340,1.3705882352941177,Hawkish
인플레이션/NNG;압력/NNG;완화/NNG,232,114,81,1.4074074074074074,Hawkish
막대/NNG;무역/NNG;적자/NNG,23,10,6,1.6666666666666667,Hawkish
아직/MAG;성장/NNG,53,26,17,1.5294117647058822,Hawkish
거품/NNG;위험/NNG,59,25,17,1.4705882352941178,Hawkish
유료뉴스/NNG,285,154,85,1.811764705882353,Hawkish
유료뉴스/NNG;시장/NNG;플러스/NNG,227,126,67,1.8805970149253732,Hawkish
채권시장/NNG;강세/NNG,1655,749,569,1.3163444639718804,Hawkish
펀더멘털/NNG;훼손/NNG,75,38,25,1.52,Hawkish
금리/NNG;막/VV,29,16,9,1.7777777777777777,Hawkish
국공채/NNG,1558,947,424,2.233490566037736,Hawkish
보장/NNG,9031,4486,3069,1.4617139133268167,Hawkish
우량/NNG,3701,1770,1354,1.3072378138847858,Hawkish
고객만족경영/NNG,20,10,6,1.6666666666666667,Hawkish
뉴/NNG,1502,738,508,1.452755905511811,Hawkish
벽돌/NNG,16,12,3,4.0,Hawkish
담금질/NNG,20,13,3,4.333333333333333,Hawkish
건설교통부/NNG,230,113,77,1.4675324675324675,Hawkish
공사/NNG,5989,2892,2097,1.3791130185979972,Hawkish
수주금액/NNG,39,19,13,1.4615384615384615,Hawkish
정유/NNG,2003,1080,618,1.7475728155339805,Hawkish
중남/NNG,20,13,5,2.6,Hawkish
건설/NNG;경기/NNG;회복/NNG,75,34,25,1.36,Hawkish
재무/NNG,7098,3479,2447,1.421740907233347,Hawkish
지급능력/NNG,219,109,73,1.4931506849315068,Hawkish
재투자/NNG,1847,934,590,1.583050847457627,Hawkish
인종/NNG,141,72,47,1.5319148936170213,Hawkish
토지시장/NNG,121,71,40,1.775,Hawkish
원자재/NNG,14889,7239,5197,1.3929189917259959,Hawkish
대출태도/NNG,751,361,254,1.421259842519685,Hawkish
양극화/NNG,2243,1078,820,1.3146341463414635,Hawkish
민간/NNG;소비/NNG;회복/NNG,150,69,50,1.38,Hawkish
기업/NNG;부채/NNG;부담/NNG,43,23,11,2.090909090909091,Hawkish
소폭/MAG;적자/NNG,18,12,3,4.0,Hawkish
개선/NNG;제약/NNG,29,22,4,5.5,Hawkish
어렵/VA;상승/NNG,50,24,16,1.5,Hawkish
안정성/NNG;낮/VA,25,17,4,4.25,Hawkish
중단기/NNG,560,338,140,2.414285714285714,Hawkish
캐/VV,609,389,129,3.0155038759689923,Hawkish
