up_count,down_count,ngram,total_count,polar_score,polarity
38,3, 구차/NNG,41,18.39234462883051,Hawkish
14,9, 미확정/NNG,23,2.258708989505501,Hawkish
19,6, 재무약정/NNG,25,4.598086157207628,Hawkish
74,70, 공급계약/NNG,144,1.5350001908272082,Hawkish
63,49, 조회공시/NNG,112,1.8668921239790368,Hawkish
15,6, 구/VV,21,3.6300680188481267,Hawkish
137,151, 화려/NNG,288,1.3174021684296513,Hawkish
14,3, 펀더멘털/NNG;불확실성/NNG,17,6.776126968516503,Hawkish
36,37, 윈도/NNG,73,1.412783228957109,Hawkish
32,19, 만대/NNG,51,2.4455195074345277,Hawkish
117,115, 출혈/NNG,232,1.47727985462689,Hawkish
542,421, 뉴/NNG,963,1.8693556923664465,Hawkish
29,24, 중추절/NNG,53,1.7545328757765946,Hawkish
59,62, 액정/NNG,121,1.381767826529287,Hawkish
166,118, 신종플루/NNG,284,2.0426823428094547,Hawkish
23,18, 컨센서스/NNG;낮/VA,41,1.855368098522376,Hawkish
146,160, 국유/NNG,306,1.3249748268795665,Hawkish
45,41, 틴/NNG,86,1.5936883985186898,Hawkish
232,212, 텍/NNG,444,1.5890109063637086,Hawkish
57,54, 매직/NNG,111,1.5326953857358756,Hawkish
168,150, 예정일/NNG,318,1.626270472443961,Hawkish
13,4, 금리/NNG;인상/NNG;경기/NNG;회복/NNG;자신/NNG,17,4.719088424502566,Hawkish
47,49, 기업/NNG;실적/NNG;긍정적/VAX,96,1.3927607909049955,Hawkish
221,235, 세계/NNG;경기/NNG;회복/NNG,456,1.3655234590049976,Hawkish
31,27, 부진/NNG;강세/NNG,58,1.6671423493969175,Hawkish
37,38, 하락/NNG;경계/NNG,75,1.4138159652355864,Hawkish
1045,295, 발행금액/NNG,1340,5.143621802978024,Hawkish
49,50, 심상찮/VA,99,1.422986663388466,Hawkish
10,9, 테이크/NNG,19,1.6133635639325008,Hawkish
95,68, 일반공모/NNG,163,2.0285674222974825,Hawkish
10,11, 결/VV,21,1.3200247341265916,Hawkish
29,17, 발행주식수/NNG,46,2.476987589331663,Hawkish
31,20, 발행가/NNG,51,2.250642171685839,Hawkish
45,49, 주요주주/NNG,94,1.3334943742707404,Hawkish
54,54, 요금/NNG;인하/NNG,108,1.4520272075392506,Hawkish
25,27, 자기주식/NNG,52,1.3444696366104174,Hawkish
14,13, 채권시장/NNG;약세/NNG;금리/NNG;상승/NNG,27,1.5637216081191931,Hawkish
139,11, 제이차/NNG,150,18.348343804359626,Hawkish
123,133, 케이/NNG,256,1.3428522295287808,Hawkish
124,40, 제일차/NNG,164,4.501284343371678,Hawkish
18,19, 분할매각/NNG,37,1.375604722931922,Hawkish
33,35, 램/NNG,68,1.3690542242512935,Hawkish
39,30, 율/NNG,69,1.887635369801026,Hawkish
41,42, 베리/NNG,83,1.4174551311692687,Hawkish
18,3, 티비/NNG,21,8.712163245235505,Hawkish
325,351, 실적/NNG;호전/NNG,676,1.3444696366104174,Hawkish
14,9, 부동산/NNG;가격/NNG;상승/NNG;둔화/NNG,23,2.258708989505501,Hawkish
47,30, 통화정책/NNG;불확실성/NNG;해소/NNG,77,2.274842625144826,Hawkish
38,34, 훗날/NNG,72,1.622853937837986,Hawkish
68,44, 인플레이션/NNG;막/VV,112,2.244042048015206,Hawkish
13,14, 엔딩/NNG,27,1.3483109784293044,Hawkish
120,132, 어조/NNG,252,1.3200247341265916,Hawkish
92,52, 내재변동성/NNG,144,2.568971213338674,Hawkish
24,20, 주택가격/NNG;상승/NNG;둔화/NNG,44,1.742432649047101,Hawkish
34,37, 주택담보대출/NNG;감소/NNG,71,1.3342952717928251,Hawkish
10,7, 금융시장/NNG;적잖/VA,17,2.07432458219893,Hawkish
255,213, 선순위/NNG,468,1.7383424315610747,Hawkish
17,10, 물적분할/NNG,27,2.4684462528167264,Hawkish
34,18, 발전자/NNG,52,2.7427180586852518,Hawkish
192,204, 바뀐다/VV,396,1.366613842389883,Hawkish
64,65, 진퇴양난/NNG,129,1.4296883274232624,Hawkish
68,75, 국제에너지기구/NNG,143,1.3165046681689208,Hawkish
32,7, 자본잉여금/NNG,39,6.637838663036575,Hawkish
90,91, 미주/NNG,181,1.436070864599259,Hawkish
17,17, 사모전환사채/NNG,34,1.4520272075392509,Hawkish
25,16, 변경상장/NNG,41,2.2687925117800796,Hawkish
120,134, 주권/NNG,254,1.3003228724232097,Hawkish
20,6, 원유/NNG;수요/NNG;전망/NNG;상향/NNG,26,4.840090691797502,Hawkish
33,35, 재무/NNG;건전성/NNG;개선/NNG,68,1.3690542242512935,Hawkish
73,69, 신용등급/NNG;안정/NNG,142,1.5362026978313814,Hawkish
145,145, 등가격/NNG,290,1.4520272075392506,Hawkish
52,41, 금리/NNG;하락/NNG;되돌/VV,93,1.8415954827327083,Hawkish
21,14, 중장기물/NNG;강세/NNG,35,2.1780408113088763,Hawkish
11,9, 중외/NNG,20,1.774699920325751,Hawkish
230,234, 주간사/NNG,464,1.427206229632597,Hawkish
137,151, 고속/NNG;성장/NNG,288,1.3174021684296513,Hawkish
19,15, 하락/NNG;급등/NNG,34,1.839234462883051,Hawkish
149,139, 만선/NNG,288,1.5564895965708514,Hawkish
19,19, 리뉴얼/NNG,38,1.4520272075392509,Hawkish
22,20, 우시/NNG,42,1.5972299282931757,Hawkish
31,17, 무역/NNG;호조/NNG,48,2.6478143196303985,Hawkish
292,325, 마/NNG,617,1.304590598773727,Hawkish
15,12, 주식취득/NNG,27,1.8150340094240633,Hawkish
67,4, 피에스/NNG,71,24.321455726282448,Hawkish
15,10, 앤지/NNG,25,2.178040811308876,Hawkish
40,43, 내비게이션/NNG,83,1.3507229837574426,Hawkish
18,7, 산자/NNG,25,3.733784247958074,Hawkish
22,7, 인적분할/NNG,29,4.5635140808376455,Hawkish
18,13, 신용등급채권/NNG,31,2.010499210438963,Hawkish
64,1, 등급물/NNG,65,92.92974128251204,Hawkish
17,14, 기업/NNG;재무구조/NNG;개선/NNG,31,1.7631758948690905,Hawkish
23,4, 경기/NNG;모멘텀/NNG;상승/NNG,27,8.349156443350692,Hawkish
21,22, 당분간/MAG;금리/NNG;상승/NNG,43,1.3860259708329212,Hawkish
19,8, 상승률/NNG;기저효과/NNG,27,3.448564617905721,Hawkish
226,232, 드림/VV,458,1.4144747797580632,Hawkish
400,420, 채산성/NNG,820,1.3828830547992865,Hawkish
49,32, 휴대/NNG,81,2.223416661544478,Hawkish
28,27, 공주/NNG,55,1.5058059930036674,Hawkish
121,129, 적자전환/NNG,250,1.3619790086220878,Hawkish
69,59, 통화선물/NNG,128,1.6981335139018359,Hawkish
24,26, 마이너스/NNG;확대/NNG,50,1.3403328069593086,Hawkish
61,62, 과격/NNG,123,1.428607413869263,Hawkish
368,346, 핫머니/NNG,714,1.5443526369203593,Hawkish
9,9, 장대비/NNG,18,1.4520272075392509,Hawkish
42,41, 곰/NNG,83,1.4874425052841107,Hawkish
60,65, 홈런/NNG,125,1.3403328069593086,Hawkish
50,7, 외평/NNG,57,10.371622910994649,Hawkish
216,225, 폭풍/NNG,441,1.3939461192376807,Hawkish
28,21, 예상/NNG;달리/MAG;금리/NNG;인상/NNG,49,1.9360362767190011,Hawkish
18,20, 촉/NNG,38,1.3068244867853258,Hawkish
12,10, 실험장/NNG,22,1.742432649047101,Hawkish
10,10, 고밀도/NNG,20,1.4520272075392509,Hawkish
1613,1780, 투자의견/NNG,3393,1.3157976886296696,Hawkish
72,79, 소프트/NNG,151,1.3233665688965326,Hawkish
65,38, 대여금/NNG,103,2.483730749738192,Hawkish
18,18, 금리/NNG;급등/NNG;되돌/VV,36,1.4520272075392509,Hawkish
12,12, 하항/NNG,24,1.4520272075392509,Hawkish
11,11, 화물기/NNG,22,1.4520272075392509,Hawkish
26,19, 미터/NNG,45,1.9869845997905538,Hawkish
61,35, 주식수/NNG,96,2.5306759902826945,Hawkish
193,207, 사옥/NNG,400,1.3538224688650984,Hawkish
17,18, 회복/NNG;기대/NNG;높/VA,35,1.3713590293426259,Hawkish
37,33, 고용없는성장/NNG,70,1.6280305054227964,Hawkish
51,54, 의약/NNG,105,1.3713590293426257,Hawkish
166,159, 턴/XSV,325,1.515952933657331,Hawkish
11,7, 성연/NNG,18,2.2817570404188228,Hawkish
20,16, 유동화전문회사/NNG,36,1.8150340094240636,Hawkish
43,43, 투기거래/NNG,86,1.4520272075392506,Hawkish
39,37, 우회상장/NNG,76,1.5305151647035347,Hawkish
141,116, 국제/NNG;원자재/NNG;가격/NNG;상승/NNG,257,1.7649641057158134,Hawkish
81,83, 인플레이션/NNG;압력/NNG;증가/NNG,164,1.4170386001286663,Hawkish
107,72, 외환규제/NNG,179,2.15787376675972,Hawkish
362,362, 물류/NNG,724,1.4520272075392509,Hawkish
209,226, 대여/NNG,435,1.3428039220163868,Hawkish
100,82, 승모/NNG,182,1.7707648872429889,Hawkish
60,62, 오래갈/VV,122,1.405187620199275,Hawkish
105,92, 수입품/NNG,197,1.6572049651263188,Hawkish
18,0, 출순/NNG,18,inf,Hawkish
17,6, 고정자본/NNG,23,4.114077088027877,Hawkish
21,20, 당첨금/NNG,41,1.5246285679162133,Hawkish
14,7, 경기/NNG;선행/NNG;지수/NNG;고점/NNG,21,2.9040544150785017,Hawkish
23,24, 경상/NNG;수지/NNG;흑자/NNG;축소/NNG,47,1.3915260738917818,Hawkish
9,10, 외국인/NNG;수급/NNG;불안/NNG,19,1.3068244867853258,Hawkish
14,9, 국고채/NNG;금리/NNG;고점/NNG,23,2.258708989505501,Hawkish
11,11, 대출태도/NNG;강화/NNG,22,1.4520272075392509,Hawkish
19,20, 여력/NNG;한계/NNG,39,1.3794258471622882,Hawkish
451,25, 저작권/NNG,476,26.194570824008085,Hawkish
10,11, 대본/NNG,21,1.3200247341265916,Hawkish
34,30, 비트/NNG,64,1.645630835211151,Hawkish
23,24,는/VV,47,1.3915260738917818,Hawkish
19,20, 죈다/VV,39,1.3794258471622882,Hawkish
18,13, 한국신용정보/NNG,31,2.010499210438963,Hawkish
17,10, 소비/NNG;심리/NNG;약화/NNG,27,2.4684462528167264,Hawkish
13,11, 주택가격/NNG;지수/NNG;상승/NNG,24,1.7160321543645694,Hawkish
21,21, 쌍둥이/NNG,42,1.4520272075392509,Hawkish
70,46, 유형자산/NNG,116,2.2096066201684255,Hawkish
47,38, 데드크로스/NNG,85,1.7959283882722312,Hawkish
197,192, 고르/VA,389,1.4898404160689187,Hawkish
18,7, 국채/NNG;매입/NNG;종료/NNG,25,3.733784247958074,Hawkish
52,35, 호조/NNG;상승/NNG,87,2.157297565486887,Hawkish
38,37, 수대/NNG,75,1.4912711861213928,Hawkish
20,20, 소비/NNG;약화/NNG,40,1.4520272075392509,Hawkish
16,15, 경제/NNG;견조/NNG;회복/NNG,31,1.5488290213752007,Hawkish
12,8, 증후/NNG,20,2.1780408113088763,Hawkish
116,81, 분식회계/NNG,197,2.079446371290779,Hawkish
21,20, 판다/NNG,41,1.5246285679162133,Hawkish
21,9, 전분/NNG,30,3.3880634842582515,Hawkish
38,41, 소비자/NNG;신뢰지수/NNG;하락/NNG,79,1.3457813143046715,Hawkish
14,15, 매출/NNG;순이익/NNG;증가/NNG,29,1.3552253937033008,Hawkish
15,15, 원유/NNG;증산/NNG,30,1.4520272075392506,Hawkish
30,20, 인수기업/NNG,50,2.178040811308876,Hawkish
28,25, 경기/NNG;회복/NNG;기대/NNG;상승/NNG,53,1.626270472443961,Hawkish
12,13, 고용/NNG;호전/NNG,25,1.3403328069593086,Hawkish
31,30, 코끼리/NNG,61,1.5004281144572258,Hawkish
71,55, 흑자국/NNG,126,1.8744351224597602,Hawkish
3269,759, 트레이드/NNG,4028,6.25385631284033,Hawkish
540,574, 투자대상/NNG,1114,1.366018627301734,Hawkish
16,4, 만/VA,20,5.8081088301570025,Hawkish
401,436, 서브프라임사태/NNG,837,1.3354653904202742,Hawkish
152,123, 로컬/NNG,275,1.794375085739562,Hawkish
16,12, 흘렸/VV,28,1.9360362767190007,Hawkish
15,11, 놀래켰/VV,26,1.9800371011898874,Hawkish
21,23, 한데/NNG,44,1.325763972101055,Hawkish
10,7, 트릴레마/NNG,17,2.07432458219893,Hawkish
14,14, 강약/NNG,28,1.4520272075392509,Hawkish
47,40, 트위스트/NNG,87,1.7061319688586194,Hawkish
13,12, fed/NNG;금리/NNG;인상/NNG;아니/VCN,25,1.5730294748341882,Hawkish
17,14, 금리/NNG;오르/VV;가능성/NNG;낮/VA,31,1.7631758948690905,Hawkish
17,6, 글로벌/NNG;경제/NNG;이중침체/NNG,23,4.114077088027877,Hawkish
19,14, 경기/NNG;불확실성/NNG;우려/NNG,33,1.9706083530889835,Hawkish
9,8, 아무래도/MAG;금리/NNG;인상/NNG,17,1.6335306084816572,Hawkish
21,19, 미/NNG;금리갭/NNG;축소/NNG,40,1.604872176753909,Hawkish
21,14, 미/NNG;경제/NNG;강하/VA,35,2.1780408113088763,Hawkish
28,20, 약하/VA;지지/NNG;않/VX,48,2.032838090554951,Hawkish
13,14, 경제/NNG;작/VV;않/VX,27,1.3483109784293044,Hawkish
22,20, 채권시장/NNG;이탈/NNG,42,1.5972299282931757,Hawkish
11,8, 펀더멘털/NNG;자신/NNG,19,1.9965374103664697,Hawkish
14,11, 양호/NNG;회복/NNG,25,1.8480346277772284,Hawkish
17,14, 전망/NNG;둔화/NNG,31,1.7631758948690905,Hawkish
18,12, 낮/VA;고금리/NNG,30,2.1780408113088763,Hawkish
63,58, 투자/NNG;축소/NNG,121,1.577201966809876,Hawkish
329,62, 하비/NNG,391,7.705112117426024,Hawkish
182,189, 투자회사/NNG,371,1.398248422074834,Hawkish
14,7, 시중/NNG;유동성/NNG;축소/NNG,21,2.9040544150785017,Hawkish
25,24, 경제낙관론/NNG,49,1.5125283411867194,Hawkish
13,13, 웨이브/NNG,26,1.4520272075392509,Hawkish
101,74, 부동산임대업/NNG,175,1.9818209183981665,Hawkish
12,6, 체스/NNG,18,2.9040544150785017,Hawkish
19,15, 영업이익/NNG;흑자전환/NNG,34,1.839234462883051,Hawkish
63,56, 감축안/NNG,119,1.6335306084816572,Hawkish
36,23, 준정부기관/NNG,59,2.272738237887523,Hawkish
106,116, 퀄컴/NNG,222,1.3268524482686257,Hawkish
58,61, 열람/NNG,119,1.3806160333979762,Hawkish
26,25, 자산/NNG;거품/NNG;위험/NNG,51,1.510108295840821,Hawkish
21,8, 가격효과/NNG,29,3.8115714197905333,Hawkish
19,6, 경제/NNG;활동/NNG;활성화/NNG,25,4.598086157207628,Hawkish
159,1, 자기자본비율/NNG,160,230.87232599874088,Hawkish
11,9, 지존/NNG,20,1.774699920325751,Hawkish
35,38, 낯설/VA,73,1.3373934806282575,Hawkish
9,10, 변화무쌍/NNG,19,1.3068244867853258,Hawkish
24,26, 대외/NNG;경제/NNG;불확실성/NNG,50,1.3403328069593086,Hawkish
22,15, 점차/MAG;금리/NNG;인상/NNG,37,2.129639904390901,Hawkish
183,199, 금리/NNG;인상/NNG;부담/NNG,382,1.3352813014054417,Hawkish
11,6, 인상/NNG;불가능/NNG,17,2.662049880488626,Hawkish
45,41, 경기/NNG;고점/NNG,86,1.5936883985186898,Hawkish
400,231, 긴축/NNG;우려/NNG,631,2.5143328269077934,Hawkish
156,162, 재량/NNG,318,1.3982484220748341,Hawkish
11,12, 높/VA;매파/NNG,23,1.331024940244313,Hawkish
23,23, 금괴/NNG,46,1.4520272075392506,Hawkish
79,76, 적대적/VAX,155,1.5093440709947477,Hawkish
61,0, 화유/NNG,61,inf,Hawkish
11,10, 동성/NNG,21,1.5972299282931757,Hawkish
41,20, 열대성/NNG,61,2.976655775455464,Hawkish
76,79, 광/NNG,155,1.3968869338352288,Hawkish
14,4, 긍정적/VAX;상향/NNG,18,5.082095226387378,Hawkish
102,88, 시장지위/NNG,190,1.6830315360114045,Hawkish
85,83, 교환사채/NNG,168,1.4870158149498351,Hawkish
247,256, 귀금속/NNG,503,1.400979376024199,Hawkish
64,71, 원유/NNG;수요/NNG;증가/NNG,135,1.3088695955283385,Hawkish
110,121, 실업률/NNG;오르/VV,231,1.3200247341265918,Hawkish
44,36, 재향/NNG,80,1.774699920325751,Hawkish
165,184, 일제/NNG,349,1.3020896154563935,Hawkish
239,32, 계열회사/NNG,271,10.84482820630878,Hawkish
14,15, 무상감자/NNG,29,1.3552253937033008,Hawkish
13,10, 경제/NNG;완연/NNG;회복/NNG,23,1.887635369801026,Hawkish
23,24, 신규/NNG;대출/NNG;증가/NNG,47,1.3915260738917818,Hawkish
29,32, 수주/NNG;확대/NNG,61,1.315899656832446,Hawkish
114,84, 유료/NNG,198,1.970608353088983,Hawkish
18,11, 대토/NNG,29,2.376044521427865,Hawkish
44,44, 합작사/NNG,88,1.4520272075392509,Hawkish
15,12, 얼른/MAG,27,1.8150340094240633,Hawkish
67,72, 콤/NNG,139,1.3511919847934692,Hawkish
11,8, 일신상/NNG,19,1.9965374103664697,Hawkish
14,15, 장하성펀드/NNG,29,1.3552253937033008,Hawkish
132,145, 이중침체/NNG;우려/NNG,277,1.3218454578978005,Hawkish
36,2, 단함/NNG,38,26.136489735706515,Hawkish
10,10, 면피/NNG,20,1.4520272075392509,Hawkish
84,71, 금리/NNG;인상/NNG;긴축/NNG,155,1.7178913441309445,Hawkish
13,9, 경기/NNG;견조/NNG;회복/NNG,22,2.097372633112251,Hawkish
565,525, 곡선/NNG,1090,1.5626578519231935,Hawkish
27,17, 노후차/NNG,44,2.3061608590329277,Hawkish
81,68, 기업/NNG;실적/NNG;호전/NNG,149,1.7296206442746958,Hawkish
43,43, 골라야/VV,86,1.4520272075392506,Hawkish
49,45, 추출/NNG,94,1.581096292653851,Hawkish
1144,1243, 순유입/NNG,2387,1.336379022867983,Hawkish
11,8, 소매/NNG;판매/NNG;개선/NNG,19,1.9965374103664697,Hawkish
43,4, 차유/NNG,47,15.609292481046946,Hawkish
74,82, 보증인/NNG,156,1.3103660165598119,Hawkish
35,23, 물류센터/NNG,58,2.2096066201684255,Hawkish
40,2, 치전/NNG,42,29.040544150785017,Hawkish
11,10, 그랜드바겐/NNG,21,1.5972299282931757,Hawkish
34,34, 주주배정/NNG,68,1.4520272075392509,Hawkish
36,27, 실권주/NNG,63,1.9360362767190011,Hawkish
52,52, 성원/NNG,104,1.4520272075392509,Hawkish
15,11, 무기명식/NNG,26,1.9800371011898874,Hawkish
61,60, 행사가격/NNG,121,1.4762276609982383,Hawkish
15,15, 부진/NNG;영향/NNG;하락/NNG,30,1.4520272075392506,Hawkish
14,7, 핵폐기/NNG,21,2.9040544150785017,Hawkish
33,32, 금형/NNG,65,1.4974030577748523,Hawkish
149,161, 인민/NNG,310,1.3438015771636544,Hawkish
51,56, 대항/NNG,107,1.3223819211518177,Hawkish
135,133, 동발/NNG,268,1.4738622031413446,Hawkish
18,18, 전과/NNG,36,1.4520272075392509,Hawkish
36,14, 하역/NNG,50,3.733784247958074,Hawkish
11,11, 자금난/NNG;우려/NNG,22,1.4520272075392509,Hawkish
129,128, 평평/NNG,257,1.4633711700981513,Hawkish
9,8, 시설공사/NNG,17,1.6335306084816572,Hawkish
26,24, 우려/NNG;위험/NNG,50,1.5730294748341882,Hawkish
126,128, 수축/NNG,254,1.4293392824214501,Hawkish
9,9, 가품/NNG,18,1.4520272075392509,Hawkish
13,5, 기모/NNG,18,3.775270739602052,Hawkish
30,20, 보수화/NNG,50,2.178040811308876,Hawkish
74,0, 과/VV,74,inf,Hawkish
224,191, 가중치/NNG,415,1.7029010182659277,Hawkish
10,8, 불대/NNG,18,1.8150340094240636,Hawkish
79,40, 각사/NNG,119,2.8677537348900204,Hawkish
13,3, 포루/NNG,16,6.292117899336753,Hawkish
38,42, 편입비/NNG,80,1.3137389020593222,Hawkish
112,80, 해외부문/NNG,192,2.032838090554951,Hawkish
43,44, 국제/NNG;원자재/NNG;가격/NNG;급등/NNG,87,1.419026589186086,Hawkish
15,2, 금리/NNG;상승/NNG;요인/NNG;우세/NNG,17,10.89020405654438,Hawkish
65,48, 채권/NNG;금리/NNG;상승/NNG;압력/NNG,113,1.9662868435427352,Hawkish
157,134, 금리/NNG;인상/NNG;금리/NNG;인상/NNG,291,1.7012557580870327,Hawkish
10,7, 완만/NNG;속도/NNG;금리/NNG;인상/NNG,17,2.07432458219893,Hawkish
14,10, 우려/NNG;채권/NNG;금리/NNG;상승/NNG,24,2.032838090554951,Hawkish
10,8, 경기/NNG;이중침체/NNG;우려/NNG,18,1.8150340094240636,Hawkish
19,19, 금리/NNG;인상/NNG;부작용/NNG,38,1.4520272075392509,Hawkish
28,18, 원자재/NNG;수요/NNG;증가/NNG,46,2.258708989505501,Hawkish
19,11, 금리/NNG;상승/NNG;모멘텀/NNG,30,2.5080469948405244,Hawkish
12,9, 자금/NNG;유입/NNG;급증/NNG,21,1.9360362767190011,Hawkish
28,16, 경기/NNG;수축/NNG,44,2.541047613193689,Hawkish
20,22, 투자/NNG;작/VV,42,1.3200247341265916,Hawkish
10,9, 응당/MAG,19,1.6133635639325008,Hawkish
112,124, 포화/NNG,236,1.3115084455193233,Hawkish
21,14, 파란색/NNG,35,2.1780408113088763,Hawkish
9,7, 가계/NNG;부채/NNG;매우/MAG;높/VA,16,1.866892123979037,Hawkish
10,9, 부동산/NNG;가격/NNG;회복/NNG,19,1.6133635639325008,Hawkish
22,15, 개선/NNG;쉽/VA;않/VX,37,2.129639904390901,Hawkish
15,3, 실업률/NNG;고점/NNG,18,7.260136037696253,Hawkish
390,428, 완충/NNG,818,1.3231089040661397,Hawkish
79,66, 기시/NNG,145,1.7380325666000123,Hawkish
15,16, 순채권국/NNG,31,1.3612755070680476,Hawkish
26,22, 동급/NNG,48,1.7160321543645694,Hawkish
22,1, 소취/NNG,23,31.944598565863515,Hawkish
40,41, 인플레이션/NNG;우려/NNG;금리/NNG;인상/NNG,81,1.416611909794391,Hawkish
20,16, 원자재/NNG;강세/NNG,36,1.8150340094240636,Hawkish
10,8, 가계/NNG;위험/NNG,18,1.8150340094240636,Hawkish
52,32, 경제공작회의/NNG,84,2.359544212251283,Hawkish
15,14, 기명식/NNG,29,1.5557434366491973,Hawkish
23,9, 통화/NNG;완화/NNG;축소/NNG,32,3.710736197044752,Hawkish
143,153, 물가/NNG;억제/NNG,296,1.3571234684843978,Hawkish
14,14, 투지/NNG,28,1.4520272075392509,Hawkish
28,17, 국민주/NNG,45,2.3915742241822953,Hawkish
76,58, 상용화/NNG,134,1.902656340913501,Hawkish
11,11, 하락/NNG;증시/NNG;상승/NNG,22,1.4520272075392509,Hawkish
15,9, 권단/NNG,24,2.420045345898751,Hawkish
71,62, 선박펀드/NNG,133,1.6628053505691422,Hawkish
15,4, 금리/NNG;채권/NNG;금리/NNG;상승/NNG,19,5.44510202827219,Hawkish
110,19, 채권분석/NNG,129,8.40647330680619,Hawkish
36,35, 누수/NNG,71,1.4935136991832296,Hawkish
56,50, 어울리/VV,106,1.626270472443961,Hawkish
21,15, 병존/NNG,36,2.032838090554951,Hawkish
11,11, 살핀다/VV,22,1.4520272075392509,Hawkish
33,30, 조세부담/NNG,63,1.5972299282931757,Hawkish
333,341, 절/NNG,674,1.4179620531101773,Hawkish
87,94, 부담액/NNG,181,1.3438975218714342,Hawkish
15,11, 실효금리/NNG,26,1.9800371011898874,Hawkish
21,20, 얼추/MAG,41,1.5246285679162133,Hawkish
30,27, 뜯/VV,57,1.6133635639325008,Hawkish
42,41, 부풀려/VV,83,1.4874425052841107,Hawkish
15,4, 조/VV,19,5.44510202827219,Hawkish
29,22, 장기추세선/NNG,51,1.914035864483558,Hawkish
31,25, 반대편/NNG,56,1.8005137373486713,Hawkish
15,12, 거릴/XSV,27,1.8150340094240633,Hawkish
11,11, 인/VV,22,1.4520272075392509,Hawkish
22,23, 옮겨야/VV,45,1.388895589820153,Hawkish
183,192, 확고히/MAG,375,1.3839634321858483,Hawkish
13,12, 그래왔/VV,25,1.5730294748341882,Hawkish
652,615, 폴/NNG,1267,1.5393849419765717,Hawkish
8,8, 가계/NNG;재무/NNG;건전성/NNG;악화/NNG,16,1.4520272075392506,Hawkish
14,11, 이중침체/NNG;우려/NNG;완화/NNG,25,1.8480346277772284,Hawkish
18,14, 경제/NNG;이중침체/NNG;빠지/VV,32,1.866892123979037,Hawkish
15,4, 노동/NNG;생산성/NNG;증가/NNG,19,5.44510202827219,Hawkish
96,107, fed/NNG;경기/NNG;회복/NNG,203,1.3027533824651223,Hawkish
14,9, 불안/NNG;금리/NNG;상승/NNG,23,2.258708989505501,Hawkish
9,9, 통화/NNG;강세/NNG;압력/NNG,18,1.4520272075392509,Hawkish
29,28, 저축률/NNG;하락/NNG,57,1.503885322094224,Hawkish
43,46, 고유가/NNG;부담/NNG,89,1.357329780960604,Hawkish
18,16, 민간/NNG;성장/NNG,34,1.6335306084816572,Hawkish
18,18, 공급/NNG;위축/NNG,36,1.4520272075392509,Hawkish
8,8, 자산/NNG;상승/NNG,16,1.4520272075392506,Hawkish
66,63, 절상/NNG;추세/NNG,129,1.521171360279215,Hawkish
275,278, 물가/NNG;급등/NNG,553,1.4363578491845106,Hawkish
9,10, 회복/NNG;힘들/VA,19,1.3068244867853258,Hawkish
43,48, 하락/NNG;없/VA,91,1.3007743734205788,Hawkish
8,8, 가계/NNG;많/VA,16,1.4520272075392506,Hawkish
92,96, 물가/NNG;높/VA,188,1.3915260738917818,Hawkish
469,409, 기대수익률/NNG,878,1.6650385338286275,Hawkish
62,1, 시채/NNG,63,90.02568686743355,Hawkish
91,86, 균형재정/NNG,177,1.5364473940240908,Hawkish
13,13, 증기/NNG,26,1.4520272075392509,Hawkish
491,527, 시현/NNG,1018,1.352837493172243,Hawkish
38,37, 행실/NNG,75,1.4912711861213928,Hawkish
17,14, 출하비율/NNG,31,1.7631758948690905,Hawkish
64,42, 경기선/NNG,106,2.212612887678858,Hawkish
85,65, 제지/NNG,150,1.8988048098590204,Hawkish
9,7, 자금/NNG;유입/NNG;가능성/NNG;높/VA,16,1.866892123979037,Hawkish
63,68, 통화정책/NNG;금리/NNG;인상/NNG,131,1.3452605011025411,Hawkish
13,11, 선진국/NNG;수요/NNG;회복/NNG,24,1.7160321543645694,Hawkish
107,75, 글로벌/NNG;금리/NNG;인상/NNG,182,2.0715588160893312,Hawkish
30,29, 금리/NNG;상승/NNG;작/VA,59,1.5020971112475008,Hawkish
9,10, 투자수익률/NNG;상승/NNG,19,1.3068244867853258,Hawkish
13,6, 기대수익률/NNG;높/VV,19,3.1460589496683764,Hawkish
120,131, 성장/NNG;추세/NNG,251,1.3301012588145809,Hawkish
16,15, 소득/NNG;향상/NNG,31,1.5488290213752007,Hawkish
21,20, 관용/NNG,41,1.5246285679162133,Hawkish
34,13, 오보/NNG,47,3.797609619718041,Hawkish
20,16, 인수설/NNG,36,1.8150340094240636,Hawkish
34,30, 위기/NNG;완화/NNG,64,1.645630835211151,Hawkish
53,45, 재보/NNG,98,1.710165377768451,Hawkish
9,10, 각가/MAG,19,1.3068244867853258,Hawkish
279,18, 인니/NNG,297,22.506421716858384,Hawkish
19,13, 사모투자전문회사/NNG,32,2.122193611018905,Hawkish
45,35, 손자/NNG,80,1.8668921239790368,Hawkish
83,79, 투자심리/NNG;약화/NNG,162,1.525547572477947,Hawkish
35,23, 월말효과/NNG,58,2.2096066201684255,Hawkish
168,128, 프리/NNG,296,1.9057857098952666,Hawkish
20,20, 한림/NNG,40,1.4520272075392509,Hawkish
25,1, 국고채/NNG;수급/NNG;호조/NNG,26,36.30068018848127,Hawkish
62,68, 백금/NNG,130,1.3239071598151992,Hawkish
68,38, 원자로/NNG,106,2.598364476649186,Hawkish
25,25, 석권/NNG,50,1.4520272075392509,Hawkish
23,24, 세종시수정안/NNG,47,1.3915260738917818,Hawkish
